id;commit_hash;file;heuristic;refactoring_type;is_floss;project
183;d6ccf5b0fa4e0d62eac42425a593b870af1247bd;src/main/java/org/junit/rules/TestWatcher.java;true positive;rename class;not_floss;junit4
184;d6ccf5b0fa4e0d62eac42425a593b870af1247bd;src/main/java/org/junit/rules/TestRule.java;true positive;change method declaration;not_floss;junit4
185;56743a446c8fe01319c6588c1709bcf1a090ccde;src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
186;b5fb9c92dfb1380b8a8b0b53aea3e7f7627ee03c;src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java;true positive;none;not_floss;junit4
187;b5fb9c92dfb1380b8a8b0b53aea3e7f7627ee03c;src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
188;02fc1f509a670de3632417bbf33168989bfcf872;src/test/java/org/junit/tests/junit3compatibility/SuiteMethodTest.java;formatting conflict;none;not_floss;junit4
189;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/org/junit/runners/ParentRunner.java;formatting conflict;none;not_floss;junit4
190;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/org/junit/runner/manipulation/Filter.java;formatting conflict;none;not_floss;junit4
191;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/org/junit/runner/Runner.java;formatting conflict;none;not_floss;junit4
192;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/org/junit/runner/Plan.java;formatting conflict;none;not_floss;junit4
193;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/org/junit/experimental/max/MaxCore.java;true positive;change method declaration;floss;junit4
194;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/org/junit/experimental/max/MaxCore.java;true positive;change method declaration;floss;junit4
195;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/org/junit/experimental/categories/Categories.java;unhandled refactoring conflict;more than one type;floss;junit4
196;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/org/junit/experimental/categories/Categories.java;formatting conflict;none;not_floss;junit4
197;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/junit/framework/JUnit4TestAdapterCache.java;unhandled refactoring conflict;more than one type;floss;junit4
198;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/junit/framework/JUnit4TestAdapterCache.java;unhandled refactoring conflict;none;not_floss;junit4
199;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/junit/framework/JUnit4TestAdapterCache.java;unhandled refactoring conflict;change method declaration;floss;junit4
200;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/test/java/org/junit/tests/running/classes/TestClassTest.java;ordering conflict;none;not_floss;junit4
201;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/test/java/org/junit/tests/experimental/rules/TimeoutRuleTest.java;ordering conflict;none;not_floss;junit4
202;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/test/java/org/junit/tests/experimental/rules/TempFolderRuleTest.java;ordering conflict;none;not_floss;junit4
203;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/test/java/org/junit/tests/experimental/rules/RulesTest.java;ordering conflict;none;not_floss;junit4
204;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/test/java/org/junit/tests/experimental/rules/ExternalResourceRuleTest.java;ordering conflict;none;not_floss;junit4
205;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/test/java/org/junit/tests/experimental/rules/ExpectedExceptionRuleTest.java;ordering conflict;none;not_floss;junit4
206;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/test/java/org/junit/tests/AllTests.java;ordering conflict;none;not_floss;junit4
207;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/main/java/org/junit/runners/model/FrameworkField.java;ordering conflict;none;not_floss;junit4
208;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java;ordering conflict;none;not_floss;junit4
209;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java;unhandled refactoring conflict;change method declaration;not_floss;junit4
210;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/main/java/org/junit/experimental/max/MaxHistory.java;true positive;none;not_floss;junit4
211;9ee2808155657ebfa5f6dd27791d7350da0ecfeb;src/main/java/org/junit/matchers/JUnitMatchers.java;ordering conflict;none;not_floss;junit4
212;9ee2808155657ebfa5f6dd27791d7350da0ecfeb;src/main/java/org/junit/matchers/JUnitMatchers.java;true positive;none;not_floss;junit4
213;9ee2808155657ebfa5f6dd27791d7350da0ecfeb;src/main/java/org/junit/matchers/JUnitMatchers.java;formatting conflict;none;not_floss;junit4
214;9ee2808155657ebfa5f6dd27791d7350da0ecfeb;src/main/java/org/junit/matchers/JUnitMatchers.java;formatting conflict;none;not_floss;junit4
215;9ee2808155657ebfa5f6dd27791d7350da0ecfeb;src/main/java/org/junit/Assert.java;true positive;none;not_floss;junit4
216;9ee2808155657ebfa5f6dd27791d7350da0ecfeb;src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
217;7ca2c7d2e052b99526415113b8d5dcc513e7de07;src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
218;956f86fa4c406a923d5366b5906e3431e9d0717d;src/test/java/org/junit/tests/ParentRunnerTest.java;true positive;none;not_floss;junit4
219;956f86fa4c406a923d5366b5906e3431e9d0717d;src/test/java/org/junit/tests/ParentRunnerTest.java;true positive;none;not_floss;junit4
220;956f86fa4c406a923d5366b5906e3431e9d0717d;src/test/java/org/junit/tests/ParentRunnerTest.java;true positive;none;not_floss;junit4
221;956f86fa4c406a923d5366b5906e3431e9d0717d;src/test/java/org/junit/tests/ParentRunnerTest.java;formatting conflict;none;not_floss;junit4
222;956f86fa4c406a923d5366b5906e3431e9d0717d;src/main/java/org/junit/runners/ParentRunner.java;true positive;extract class;not_floss;junit4
223;956f86fa4c406a923d5366b5906e3431e9d0717d;src/main/java/org/junit/runners/ParentRunner.java;true positive;none;not_floss;junit4
224;956f86fa4c406a923d5366b5906e3431e9d0717d;src/main/java/org/junit/runners/ParentRunner.java;true positive;none;not_floss;junit4
225;956f86fa4c406a923d5366b5906e3431e9d0717d;src/main/java/org/junit/runners/ParentRunner.java;true positive;none;not_floss;junit4
226;956f86fa4c406a923d5366b5906e3431e9d0717d;src/main/java/org/junit/experimental/ParallelComputer.java;ordering conflict;none;not_floss;junit4
227;956f86fa4c406a923d5366b5906e3431e9d0717d;src/main/java/org/junit/experimental/ParallelComputer.java;true positive;change method declaration;floss;junit4
228;956f86fa4c406a923d5366b5906e3431e9d0717d;src/main/java/org/junit/experimental/ParallelComputer.java;true positive;none;not_floss;junit4
229;956f86fa4c406a923d5366b5906e3431e9d0717d;src/main/java/org/junit/experimental/ParallelComputer.java;unhandled refactoring conflict;more than one type;floss;junit4
230;956f86fa4c406a923d5366b5906e3431e9d0717d;src/main/java/org/junit/experimental/ParallelComputer.java;formatting conflict;none;not_floss;junit4
231;0a6893304bec85084f963dfd40c1a830685b61a9;src/main/java/org/junit/experimental/interceptor/TestWatchman.java;unhandled refactoring conflict;change method declaration;not_floss;junit4
232;4f9eee58782d30d873b3739095c8c2e01f59fc7a;src/main/java/org/junit/experimental/ParallelComputer.java;true positive;none;not_floss;junit4
233;4f9eee58782d30d873b3739095c8c2e01f59fc7a;src/main/java/org/junit/experimental/ParallelComputer.java;unhandled refactoring conflict;change method declaration;floss;junit4
234;4f9eee58782d30d873b3739095c8c2e01f59fc7a;src/main/java/org/junit/experimental/ParallelComputer.java;true positive;none;not_floss;junit4
235;4f9eee58782d30d873b3739095c8c2e01f59fc7a;src/main/java/org/junit/experimental/ParallelComputer.java;true positive;none;not_floss;junit4
236;4eec09ae1d6eb5cecfa82e222f0e7d085e96f0ba;src/main/java/org/junit/experimental/max/MaxHistory.java;formatting conflict;none;not_floss;junit4
